-0.038194913678523,-0.105209416146041
-0.042551305758376,-0.116055383017724
-0.047276587054751,-0.128014285151006
-0.052420180978134,-0.1412072482946
-0.058035019921662,-0.155768150011174
-0.064178243003767,-0.171844930580978
-0.0709119222094,-0.189600974044036
-0.078303826015317,-0.209216543336585
-0.086428229301439,-0.230890242380147
-0.095366777969976,-0.254840462563446
-0.105209416146041,-0.281306749830031
-0.116055383017724,-0.310550999618977
-0.128014285151006,-0.342858347742642
-0.1412072482946,-0.378537572856557
-0.155768150011174,-0.417920756775427
-0.171844930580978,-0.461361858244588
-0.189600974044036,-0.509233739335501
-0.209216543336585,-0.561923037226463
-0.230890242380147,-0.619822095276882
-0.254840462563446,-0.683316957567858
-0.281306749830031,-0.752770199996964
-0.310550999618977,-0.828497142242517
-0.342858347742642,-0.910733805232102
-0.378537572856557,-0.999594930029422
-0.417920756775427,-1.09502058702669
-0.461361858244588,-1.1967105701609
-0.509233739335501,-1.30404714135346
-0.561923037226463,-1.41600904998308
-0.619822095276882,-1.53108333690253
-0.683316957567858,-1.64718626731283
-0.752770199996964,-1.76161038027482
-0.828497142242517,-1.87101988124632
-0.910733805232102,-1.97151924634013
-0.999594930029422,-2.05881696175076
-1.09502058702669,-2.12849489820504
-1.1967105701609,-2.17637286966489
-1.30404714135346,-2.19893030656772
-1.41600904998308,-2.19372047344058
-1.53108333690253,-2.15969830680718
-1.64718626731283,-2.09739014538286
-1.76161038027482,-2.00886421111673
-1.87101988124632,-1.89750604831184
-1.97151924634013,-1.7676472662796
-2.05881696175076,-1.62412344063142
-2.12849489820504,-1.47184059225723
-2.17637286966489,-1.31541242030722
-2.19893030656772,-1.15890249324238
-2.19372047344058,-1.00567786580916
-2.15969830680718,-0.858360372485623
-2.09739014538286,-0.718851445978841
-2.00886421111673,-0.588404288955517
-1.89750604831184,-0.467720535582619
-1.7676472662796,-0.357054181283762
-1.62412344063142,-0.256311409939481
-1.47184059225723,-0.165139871131067
-1.31541242030722,-0.083004573906183
-1.15890249324238,-0.009249929417135
-1.00567786580916,0.056851153073952
-0.858360372485623,0.116059542482846
-0.718851445978841,0.169141739752472
-0.588404288955517,0.216849553825261
-0.467720535582619,0.259906014518568
-0.357054181283762,0.298996158062695
-0.256311409939481,0.334761547147132
-0.165139871131067,0.367797595363934
-0.083004573906183,0.398652946389328
-0.009249929417135,0.427830309131991
0.056851153073952,0.455788273211147
0.116059542482846,0.482943727887997
0.169141739752472,0.509674585705034
0.216849553825261,0.536322573126374
0.259906014518568,0.563195897529528
0.298996158062695,0.590571635634971
0.334761547147132,0.618697715151798
0.367797595363934,0.647794381069638
0.398652946389328,0.678055052493719
0.427830309131991,0.709646487033645
0.455788273211147,0.742708179450396
0.482943727887997,0.777350931692219
0.509674585705034,0.813654545080004
0.536322573126374,0.851664605099129
0.563195897529528,0.891388358284921
0.590571635634971,0.932789722640127
0.618697715151798,0.975783531563726
0.647794381069638,1.02022918968888
0.678055052493719,1.06592401947178
0.709646487033645,1.11259669974065
0.742708179450396,1.15990133789037
0.777350931692219,1.20741286675893
0.813654545080004,1.25462459912884
0.851664605099129,1.30094888275599
0.891388358284921,1.34572184439003
0.932789722640127,1.38821315453948
0.975783531563726,1.42764154811851
1.02022918968888,1.46319647134661
1.06592401947178,1.49406568536016
1.11259669974065,1.51946796837326
1.15990133789037,1.53868928923044
1.20741286675893,1.55112008580543
1.25462459912884,1.55629071047337
1.30094888275599,1.55390184218655
1.34572184439003,1.54384681672081
