epoch	loss	val_loss
146	0.0076956478878855705	0.004064276814460754
147	0.0077138417866081	0.005393500439822674
148	0.009571606665849686	0.004080621525645256
149	0.007802110910415649	0.005753321573138237
150	0.009610733296722174	0.004805461037904024
151	0.008512474317103624	0.008970711380243301
152	0.012175321206450462	0.011226504109799862
153	0.012175586074590683	0.011096703819930553
154	0.010696005076169968	0.006997792981564999
155	0.008712853491306304	0.005511383526027203
156	0.008079291228204966	0.004913083277642727
157	0.007615633122622967	0.004546739626675844
158	0.007768158335238695	0.004915952682495117
159	0.007646235451102257	0.00509901437908411
160	0.008351747039705515	0.005822604987770319
161	0.008178513217717408	0.006034358870238066
162	0.008821090310811996	0.00629425048828125
163	0.008449757378548384	0.0059352293610572815
164	0.008315759245306253	0.005757718812674284
165	0.008234117273241281	0.005069360602647066
166	0.007538694329559803	0.004905499517917633
167	0.007945086807012558	0.004049381706863642
168	0.0069871347863227126	0.004623699933290482
169	0.008909416664391757	0.0034801550209522247
170	0.007082401448860765	0.005888799671083689
171	0.009536134358495475	0.0046321735717356205
172	0.007262176228687167	0.005447982810437679
173	0.008332004398107528	0.005830273497849703
174	0.007912655686959624	0.006034844554960728
175	0.008579810801893472	0.006349925883114338
176	0.008065222855657339	0.0056344508193433285
177	0.00809269305318594	0.005647297017276287
178	0.007564293825998903	0.004735860973596573
179	0.007488693110644817	0.004997934214770794
180	0.007174034649506211	0.004306363873183727
181	0.007240614108741284	0.004807669203728437
182	0.007043347880244255	0.004280188586562872
183	0.0072599855251610276	0.004917473997920752
184	0.0070795992389321325	0.004446092061698437
185	0.007370096631348133	0.005076815374195576
186	0.0071437332779169084	0.004507015459239483
187	0.0073148469440639016	0.005037847440689802
188	0.00712536433711648	0.004327359143644571
189	0.007026528986170888	0.0048060170374810696
190	0.007098681339994073	0.004059535916894674
191	0.006620279606431722	0.004444883204996586
192	0.007236320152878761	0.0036432435736060143
193	0.006234744656831026	0.00416918657720089
194	0.008250593207776546	0.0030471631325781345
195	0.006219474086537957	0.004831238649785519
196	0.008632405661046505	0.00377281429246068
197	0.006288943346589804	0.00433561485260725
198	0.007375182677060365	0.0048561375588178635
199	0.006862416630610824	0.004892110824584961
200	0.007616561371833086	0.0055972919799387455
201	0.0072137787472456695	0.004869599360972643
202	0.007388964667916298	0.005274130031466484
203	0.006955365464091301	0.0042184810154139996
204	0.006884493678808212	0.004657995421439409
205	0.006580921728163958	0.003719997825101018
206	0.006565358489751816	0.004293262958526611
207	0.006361271906644106	0.0035482621751725674
208	0.006485047889873386	0.004226444289088249
209	0.006307119317352772	0.003591301618143916
210	0.006535553373396397	0.0043136426247656345
211	0.006342174112796783	0.003678861539810896
212	0.006568836141377687	0.00438871281221509
213	0.006387077597901225	0.003690832993015647
214	0.006497029820457101	0.004389180336147547
215	0.00639145290479064	0.0035837029572576284
216	0.006334725767374039	0.004290057346224785
217	0.006338299438357353	0.003430633107200265
218	0.006162734190002084	0.004157136660069227
219	0.0062569810543209314	0.0032988390885293484
220	0.00603709202259779	0.004059212282299995
221	0.006175545230507851	0.0032361499033868313
222	0.006002316623926163	0.004050054587423801
223	0.006114977784454823	0.003255866002291441
224	0.006077743461355567	0.004123173654079437
225	0.006095089809969067	0.0033813701011240482
226	0.00625352612696588	0.0042241658084094524
227	0.006097548780962825	0.0034769063349813223
228	0.006353549007326364	0.0041975583881139755
229	0.006054077763110399	0.0033831472974270582
230	0.006237478088587522	0.004050791263580322
231	0.00597623367793858	0.0032196631655097008
232	0.006038551963865757	0.003910172265022993
233	0.005921680061146617	0.0030918705742806196
234	0.005872732261195779	0.0038451924920082092
235	0.0058973745442926885	0.003018293296918273
236	0.005760503374040127	0.0038228898774832487
237	0.005881176795810461	0.0029749609529972076
238	0.005698903743177652	0.003819872625172138
239	0.00586151541210711	0.002974914154037833
240	0.005697163613513112	0.0038519082590937614
241	0.005837709549814463	0.0030119861476123333
242	0.0057599566411226984	0.0039038588292896748
243	0.005807649856433272	0.0030567427165806293
244	0.005842700321227312	0.003919143229722977
245	0.005768412444740534	0.003080338006839156
246	0.005890908604487777	0.0038876819889992476
247	0.005723775597289205	0.0030442867428064346
248	0.005849337950348854	0.003807819914072752
249	0.005666887573897839	0.0029523458797484636
250	0.005745434993878007	0.00371752236969769
251	0.005614680238068104	0.0028740204870700836
252	0.0056481760460883376	0.0036641282495111227
253	0.005576627515256405	0.002809979720041156
254	0.005569294048473239	0.0036341215018182993
255	0.005549560766667128	0.002784965094178915
256	0.005531845102086663	0.0036389785818755627
257	0.005537004955112934	0.0027922634035348892
258	0.005521400971338153	0.00365447998046875
259	0.0055216365493834015	0.002791883423924446
260	0.005513408314436674	0.0036585794296115637
261	0.0054984494112432	0.0027832065243273973
262	0.005498856352642178	0.003644841955974698
263	0.005471837241202593	0.002782245632261038
264	0.005485262675210834	0.0036361622624099255
265	0.005441951612010598	0.00275382399559021
266	0.0054521005600690845	0.0036045536398887634
267	0.005402636295184493	0.002723866840824485
268	0.005416041193529964	0.0035638445988297462
269	0.005359379015862942	0.0026845657266676426
270	0.005370865808799863	0.0035284478217363358
271	0.0053218053188174965	0.002661702688783407
272	0.005341105489060282	0.003508073976263404
273	0.00529058794490993	0.002645463915541768
274	0.005314642144367099	0.0034933488350361586
275	0.005262193316593766	0.002626763191074133
276	0.005285522015765309	0.00347856804728508
277	0.0052383837290108206	0.0026208653580397367
278	0.005263569951057434	0.003473459742963314
279	0.00521306642331183	0.002599353902041912
280	0.005227999854832887	0.003449189243838191
281	0.005184685369022191	0.0025881261099129915
282	0.005200877180323004	0.003436623141169548
283	0.005159345059655607	0.0025743411388248205
284	0.005172253400087356	0.0034178062342107296
285	0.005126239685341716	0.0025479961186647415
286	0.005138243967667222	0.003388206008821726
287	0.005092274420894683	0.002532075857743621
288	0.005111197009682655	0.0033684575464576483
289	0.005059347557835281	0.0025090540293604136
290	0.005077801970764994	0.0033443595748394728
291	0.0050282107898965474	0.0024978003930300474
292	0.005053636571392417	0.0033306563273072243
293	0.005003191181458533	0.0024887267500162125
294	0.005028324201703072	0.00331814493983984
295	0.004980602348223328	0.0024821485858410597
296	0.005001302203163504	0.0033084829337894917
297	0.0049572277814149855	0.0024696316104382277
298	0.004972002608701587	0.003288641106337309
299	0.004928422719240188	0.0024535225238651037
300	0.0049454282969236376	0.0032692900858819485
301	0.004895701166242361	0.0024310587905347347
302	0.004912302689626813	0.0032415471505373716
303	0.004865584429353476	0.0024193066637963057
304	0.004883600166067481	0.0032217316329479218
305	0.004835688276216388	0.0024043740704655647
306	0.004856405593454838	0.0032046018168330193
307	0.004808612959459424	0.00239056465215981
308	0.0048254982102662325	0.00318229291588068
309	0.004779478022828698	0.0023784409277141094
310	0.0047973690554499624	0.0031656913924962282
311	0.004756154399365187	0.002373199909925461
312	0.004772995971143246	0.003158479928970337
313	0.004735037288628519	0.0023673283867537975
314	0.004748579254373908	0.0031442942563444376
315	0.004708537692204117	0.0023503180127590895
316	0.004716518940404058	0.003123223315924406
317	0.004680168884806335	0.002335672965273261
318	0.004689231235533953	0.0031037882436066866
319	0.004653541767038405	0.002328540664166212
320	0.004665964283049107	0.0030921243596822023
321	0.004632284236140549	0.0023278160952031612
322	0.004645042400807142	0.003079006215557456
323	0.004608313366770744	0.002313698874786496
324	0.004612881923094392	0.0030587008222937584
325	0.004579096124507487	0.002296272199600935
326	0.004583520535379648	0.0030385961290448904
327	0.004552382999099791	0.002284846268594265
328	0.004557731607928872	0.003022657008841634
329	0.004525980865582824	0.002274029655382037
330	0.0045309494715183975	0.0030070003122091293
331	0.004502961621619761	0.0022690296173095703
332	0.004509405978024006	0.002993845148012042
333	0.004480582312680781	0.0022628630977123976
334	0.00448325821198523	0.0029809479601681232
335	0.0044586540199816225	0.0022566381376236677
336	0.004458002420142293	0.0029663618188351393
337	0.004433199414052069	0.002238210290670395
338	0.0044274244923144575	0.0029429674614220858
339	0.004404974565841257	0.0022273764479905367
340	0.0044027302414178845	0.002926887245848775
341	0.004382413998246193	0.0022221815306693316
342	0.004379254626110196	0.0029141611885279417
343	0.004360878700390458	0.002217887667939067
344	0.004357613436877727	0.0029083541594445705
345	0.004342666710726917	0.0022124405950307846
346	0.004334543831646442	0.0028945941012352705
347	0.004319114121608436	0.0021981310565024614
348	0.004306470369920134	0.0028751979116350412
349	0.0042952583637088535	0.0021925675682723522
350	0.004283834062516689	0.002866703551262617
351	0.004276398685760796	0.0021895167883485556
352	0.004263988602906466	0.0028546371031552553
353	0.004256417974829674	0.002182388212531805
354	0.004238006519153714	0.002838677726686001
355	0.0042343636276200415	0.002175220986828208
356	0.004214181751012802	0.002824104856699705
357	0.0042109917616471645	0.0021651736460626125
358	0.0041907231323421	0.0028106484096497297
359	0.004191762022674084	0.0021604462526738644
360	0.004171204660087824	0.0028020443860441446
361	0.004172013513743878	0.0021495125256478786
362	0.004144003801047802	0.0027820998802781105
363	0.004148846748284996	0.00214043608866632
364	0.0041221254505217075	0.002771876286715269
365	0.0041317556286230685	0.0021402782294899225
366	0.004102608934044838	0.0027610124088823795
367	0.0041128563228994604	0.002134416252374649
368	0.00408116951584816	0.0027482740115374327
369	0.004094970668666065	0.002128628082573414
370	0.004058411158621311	0.0027347460854798555
371	0.004074642085470259	0.0021174808498471975
372	0.004032139154151082	0.002718360163271427
373	0.004053979553282261	0.0021090470254421234
374	0.00401218393817544	0.0027023747097700834
375	0.004033885733224452	0.0021049606148153543
376	0.0039903866592794655	0.002694033784791827
377	0.004019078239798546	0.0021010031923651695
378	0.0039692635647952555	0.002681649988517165
379	0.00400111461058259	0.00209329673089087
380	0.0039468406233936545	0.0026660833973437548
381	0.003983900346793234	0.002090553753077984
382	0.003927327413111925	0.0026556372176855803
383	0.003966167033649981	0.00208605476655066
384	0.003906258731149137	0.0026426324620842934
385	0.003951382194645703	0.0020831809379160404
386	0.003888681624084711	0.002631908981129527
387	0.003936384106054902	0.0020841516088694334
388	0.0038705566199496388	0.0026226011104881763
389	0.003921348555013538	0.0020786505192518234
390	0.0038471385138109325	0.002607053378596902
391	0.0039044267032295465	0.0020748297683894634
392	0.003829476237297058	0.0025930607225745916
393	0.0038885508896782995	0.0020753175485879183
394	0.003811521944589913	0.0025871871039271355
395	0.003877202305011451	0.0020694429986178875
396	0.0037897330475971103	0.0025676742661744356
397	0.0038577016210183503	0.002058260142803192
398	0.0037653709296137094	0.002551296493038535
399	0.003840205795131624	0.002049856586381793
400	0.0037444639950990678	0.0025364903267472982
401	0.0038245672592893245	0.002048277296125889
402	0.0037263925885781648	0.002523198490962386
403	0.0038096274714916945	0.0020457960199564695
404	0.0037071019178256392	0.0025139497593045235
405	0.003797918325290084	0.002044942695647478
406	0.003690724028274417	0.0025052623823285103
407	0.0037849197164177895	0.0020423391833901405
408	0.0036704757483676078	0.0024898643605411053
409	0.00377193670719862	0.0020510912872850895
410	0.0036575347650796173	0.0024862675927579403
411	0.0037641164381057024	0.002050414914265275
412	0.0036385959014296533	0.0024740220978856087
413	0.003749467758461833	0.002041935222223401
414	0.003615236887708306	0.002454665256664157
415	0.003731998591683805	0.0020386409014463425
416	0.0035988278687000275	0.0024447592440992594
417	0.003721225820481777	0.00203648186288774
418	0.0035801479825749993	0.0024312238674610853
419	0.0037066112039610744	0.0020316699519753456
420	0.0035594044253230094	0.0024176607839763165
421	0.0036950570298358797	0.0020339335314929485
422	0.003545026481151581	0.002410433255136013
423	0.0036834744038060307	0.002027723705396056
424	0.0035220310324802994	0.002393151633441448
425	0.0036703124875202774	0.002034670440480113
426	0.0035099419066682456	0.0023897970095276833
427	0.0036639585858210923	0.0020364068914204836
428	0.00349456537514925	0.002378065139055252
429	0.0036515224957838653	0.002031322568655014
430	0.003472637478262186	0.0023646887857466936
431	0.003639985527843237	0.00203150138258934
432	0.003457307815551758	0.0023538460955023766
433	0.0036296216072514652	0.0020358467008918524
434	0.00344240041449666	0.0023440085351467133
435	0.00361832098569721	0.0020291467662900686
436	0.003421330428682268	0.002329855924472213
437	0.003606121870689094	0.0020278773736208677
438	0.003402180690318346	0.002316225552931428
439	0.0035952377133071423	0.0020348974503576756
440	0.003394004004076123	0.0023163589648902416
441	0.0035900974879041316	0.0020308569073677063
442	0.003377856034785509	0.0023032180033624172
443	0.0035755995661020277	0.002017999067902565
444	0.003353326418437064	0.0022791624069213867
445	0.003558205510489643	0.002011464210227132
446	0.0033346569864079354	0.002266905503347516
447	0.003548410092480481	0.002013830468058586
448	0.003319646487943828	0.002256338018923998
449	0.0035403011133894324	0.0020205078180879354
450	0.0033099426422268153	0.002255589235574007
451	0.0035375881474465133	0.002031173324212432
452	0.003299212781712413	0.002248935168609023
453	0.0035294122295454144	0.00203192001208663
454	0.0032802100526168943	0.002239099470898509
455	0.003521318268030882	0.0020318145398050547
456	0.00326515375636518	0.002227963414043188
457	0.003512748284265399	0.002034218516200781
458	0.003249858785420656	0.002219115849584341
459	0.003503989242017269	0.002033362863585353
460	0.0032351488480344415	0.002207939513027668
461	0.0034939648350700734	0.002035943791270256
462	0.0032243076944723724	0.00220187334343791
463	0.0034867417765781284	0.00202385475859046
464	0.003205400030128658	0.0021822776179760695
465	0.0034701233496889474	0.002007393864914775
466	0.0031839519273489715	0.002161850919947028
467	0.0034542033215984704	0.0019929148256778717
468	0.0031653920421376826	0.0021439166739583015
469	0.0034411739790812133	0.001982066547498107
470	0.0031477707671001554	0.0021263768430799246
471	0.003426495776511729	0.0019736953545361757
472	0.0031287385616451504	0.0021099571604281664
473	0.003415667428635061	0.0019829056691378355
474	0.003120265365578234	0.0021104426123201847
475	0.003415371640585363	0.0020099191460758448
476	0.003115494083613157	0.002113727619871497
477	0.0034228683914989235	0.002048228634521365
478	0.003117625112645328	0.00212697871029377
479	0.0034339550184085965	0.0020897886715829372
480	0.003117919736541808	0.0021292963065207005
481	0.0034403009340167046	0.0021395066287368536
482	0.003123243385925889	0.0021420058328658342
483	0.0034512409241870047	0.0021809523459523916
484	0.003124217363074422	0.002143359277397394
485	0.003453679266385734	0.0021928935311734676
486	0.0031144535867497327	0.0021294839680194855
487	0.0034397060051560404	0.0021456140093505383
488	0.003087080572731793	0.002099438803270459
489	0.003402178920805454	0.0020008424762636423
490	0.0030284518375992774	0.0020426029805094004
491	0.0033412221120670436	0.0017671675886958838
492	0.0029586552875116466	0.00197928911074996
493	0.003274372569285333	0.0014776490861549973
494	0.0028754482278600334	0.0018625190714374185
495	0.003162760357372463	0.0012097852304577827
496	0.0027760258060880007	0.001695097191259265
497	0.0030061414465308188	0.001046308083459735
498	0.002682856563478708	0.001540461671538651
499	0.0028660657349973916	0.0009829895570874214
